airport_row_id,monitor_row_id,distance_m,distance_km,distance_band,airport_id,airport_ident,gps_code,local_code,airport_name,airport_type,airport_county_fips,airport_county_name,monitor_id,county_fips,state_name,county_name,monitor_lat,monitor_lon,same_county,is_reid_hillview
8869,565,800.2331678710937,0.8002331678710937,0-4 km,3649,KLOU,KLOU,LOU,Bowman Field,medium_airport,21111,Jefferson,211110067,21111,Kentucky,Jefferson,38.22876,-85.65452,TRUE,FALSE
8914,36,3749.947487453635,3.749947487453635,0-4 km,20398,KLXV,KLXV,LXV,Lake County Airport,small_airport,08065,Lake,080650001,08065,Colorado,Lake,39.247768,-106.291968,TRUE,FALSE
8982,319,2548.6938313371943,2.5486938313371943,0-4 km,20468,KMAC,KMAC,MAC,Macon Downtown Airport,small_airport,13021,Bibb,130210012,13021,Georgia,Bibb,32.805264,-83.543493,TRUE,FALSE
9035,424,724.7247053850044,0.7247247053850044,0-4 km,3682,KMGW,KMGW,MGW,Morgantown Municipal Airport Walter L. (Bill) Hart Field,medium_airport,54061,Monongalia,540610003,54061,West Virginia,Monongalia,39.649444,-79.920278,TRUE,FALSE
9048,664,2311.276530710733,2.311276530710733,0-4 km,20509,KMIO,KMIO,MIO,Miami Municipal Airport,small_airport,40115,Ottawa,401150522,40115,Oklahoma,Ottawa,36.926603,-94.873439,TRUE,FALSE
9056,105,3372.0604345593747,3.3720604345593745,0-4 km,3689,KMKC,KMKC,MKC,Charles B. Wheeler Downtown Airport,medium_airport,29047,Clay,290952002,29095,Missouri,Jackson,39.095314,-94.578018,FALSE,FALSE
9056,564,3727.7712965740952,3.7277712965740952,0-4 km,3689,KMKC,KMKC,MKC,Charles B. Wheeler Downtown Airport,medium_airport,29047,Clay,202090021,20209,Kansas,Wyandotte,39.117219,-94.635605,FALSE,FALSE
9073,318,472.7384919975836,0.4727384919975836,0-4 km,20525,KMLJ,KMLJ,MLJ,Baldwin County Regional Airport,small_airport,13009,Baldwin,130090001,13009,Georgia,Baldwin,33.153413,-83.23569,TRUE,FALSE
9096,29,3964.5733357852755,3.9645733357852757,0-4 km,3701,KMOD,KMOD,MOD,Modesto City Co-Harry Sham Field,medium_airport,06099,Stanislaus,060990005,06099,California,Stanislaus,37.642165,-120.994212,TRUE,FALSE
9126,289,2283.28458192571,2.28328458192571,0-4 km,3709,KMSP,KMSP,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,large_airport,27053,Hennepin,270530964,27053,Minnesota,Hennepin,44.888551,-93.195377,TRUE,FALSE
9126,347,1700.0503361371982,1.7000503361371981,0-4 km,3709,KMSP,KMSP,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,large_airport,27053,Hennepin,270530968,27053,Minnesota,Hennepin,44.893005,-93.233227,TRUE,FALSE
9208,375,1996.1789500203108,1.9961789500203109,0-4 km,3723,KNEW,KNEW,NEW,Lakefront Airport,medium_airport,22071,Orleans,220718106,22071,Louisiana,Orleans,30.032329,-90.045465,TRUE,FALSE
9359,54,2786.4680197373345,2.7864680197373346,0-4 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,Cook,170313103,17031,Illinois,Cook,41.965193,-87.876265,TRUE,FALSE
9359,58,3992.8342090457577,3.992834209045758,0-4 km,3754,KORD,KORD,ORD,Chicago O'Hare International Airport,large_airport,17031,Cook,170431003,17043,Illinois,DuPage,41.94753,-87.928676,FALSE,FALSE
9414,557,456.78312500835534,0.45678312500835533,0-4 km,20805,KPAO,KPAO,PAO,Palo Alto Airport,medium_airport,06085,Santa Clara,060852010,06085,California,Santa Clara,37.457621,-122.112286,TRUE,FALSE
9422,268,3293.6915450900383,3.2936915450900384,0-4 km,20813,KPCZ,KPCZ,PCZ,Waupaca Municipal Airport,small_airport,55135,Waupaca,551350004,55135,Wisconsin,Waupaca,44.35288,-89.05083,TRUE,FALSE
9442,503,2198.9600425100607,2.198960042510061,0-4 km,3771,KPHL,KPHL,PHL,Philadelphia International Airport,large_airport,42045,Delaware,421010063,42101,Pennsylvania,Philadelphia,39.88294,-75.21965,FALSE,FALSE
9449,44,3896.5206498747452,3.8965206498747453,0-4 km,3775,KPIE,KPIE,PIE,St. Petersburg Clearwater International Airport,large_airport,12103,Pinellas,121033005,12103,Florida,Pinellas,27.875833,-82.696389,TRUE,FALSE
9514,523,637.0617096657418,0.6370617096657418,0-4 km,3793,KPTK,KPTK,PTK,Oakland County International Airport,medium_airport,26125,Oakland,261250013,26125,Michigan,Oakland,42.667943,-83.413033,TRUE,FALSE
9570,600,613.803023449608,0.6138030234496079,0-4 km,3842,KRDG,KRDG,RDG,Reading Regional Airport (Carl A Spaatz Field),medium_airport,42011,Berks,420110011,42011,Pennsylvania,Berks,40.38335,-75.9686,TRUE,FALSE
9584,558,464.03909672841684,0.4640390967284168,0-4 km,20928,KRHV,KRHV,RHV,Reid-Hillview Airport of Santa Clara County,small_airport,06085,Santa Clara,060852011,06085,California,Santa Clara,37.329841,-121.815438,TRUE,TRUE
9589,19,1195.8215555973636,1.1958215555973637,0-4 km,20932,KRIR,KRIR,RIR,Flabob Airport,small_airport,06065,Riverside,060658001,06065,California,Riverside,33.99958,-117.41601,TRUE,FALSE
9681,544,601.5542460630221,0.6015542460630221,0-4 km,21010,KS50,KS50,S50,Auburn Municipal Airport,small_airport,53033,King,530330029,53033,Washington,King,47.3223,-122.22604,TRUE,FALSE
9712,21,3607.135993554775,3.607135993554775,0-4 km,3867,KSBD,KSBD,SBD,San Bernardino International Airport,large_airport,06071,San Bernardino,060719004,06071,California,San Bernardino,34.106678,-117.274063,TRUE,FALSE
9732,263,2348.828595709493,2.348828595709493,0-4 km,3875,KSEA,KSEA,SEA,Seattle–Tacoma International Airport,large_airport,53033,King,530330020,53033,Washington,King,47.468154,-122.300679,TRUE,FALSE
9733,555,887.6033927716207,0.8876033927716207,0-4 km,21047,KSEE,KSEE,SEE,Gillespie Field,small_airport,06073,San Diego,060731021,06073,California,San Diego,32.824986,-116.962575,TRUE,FALSE
9733,610,985.2819654579906,0.9852819654579906,0-4 km,21047,KSEE,KSEE,SEE,Gillespie Field,small_airport,06073,San Diego,060731018,06073,California,San Diego,32.817978,-116.968133,TRUE,FALSE
9753,386,3184.7972315993406,3.1847972315993407,0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,271630009,27163,Minnesota,Washington,44.84621,-92.99558,FALSE,FALSE
9753,469,2318.233690713937,2.318233690713937,0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,271630438,27163,Minnesota,Washington,44.85711,-93.00352,FALSE,FALSE
9753,669,3221.3780996493615,3.2213780996493613,0-4 km,21063,KSGS,KSGS,SGS,South St Paul Municipal Airport/Richard E Fleming Field,small_airport,27037,Dakota,271630437,27163,Minnesota,Washington,44.879716,-93.007421,FALSE,FALSE
9765,274,3390.8204279080574,3.390820427908057,0-4 km,3883,KSJC,KSJC,SJC,Norman Y. Mineta San Jose International Airport,large_airport,06085,Santa Clara,060850005,06085,California,Santa Clara,37.348497,-121.894898,TRUE,FALSE
9812,556,574.9109388512353,0.5749109388512353,0-4 km,21105,KSQL,KSQL,SQL,San Carlos Airport,medium_airport,06081,San Mateo,060812002,06081,California,San Mateo,37.508813,-122.247291,TRUE,FALSE
9812,591,645.2010672710646,0.6452010672710646,0-4 km,21105,KSQL,KSQL,SQL,San Carlos Airport,medium_airport,06081,San Mateo,060812003,06081,California,San Mateo,37.518769,-122.249353,TRUE,FALSE
9812,621,683.7537623450121,0.6837537623450121,0-4 km,21105,KSQL,KSQL,SQL,San Carlos Airport,medium_airport,06081,San Mateo,060812004,06081,California,San Mateo,37.508162,-122.246305,TRUE,FALSE
9819,585,560.8808324965053,0.5608808324965052,0-4 km,21109,KSSF,KSSF,SSF,Stinson Municipal Airport,medium_airport,48029,Bexar,480291052,48029,Texas,Bexar,29.342,-98.472,TRUE,FALSE
9828,429,3334.995060496912,3.334995060496912,0-4 km,3906,KSTP,KSTP,STP,Saint Paul Downtown Holman Field,medium_airport,27123,Ramsey,271230871,27123,Minnesota,Ramsey,44.95939,-93.03587,TRUE,FALSE
9828,617,1020.230919181095,1.020230919181095,0-4 km,3906,KSTP,KSTP,STP,Saint Paul Downtown Holman Field,medium_airport,27123,Ramsey,271231903,27123,Minnesota,Ramsey,44.927318,-93.067534,TRUE,FALSE
9828,633,896.4067681086547,0.8964067681086546,0-4 km,3906,KSTP,KSTP,STP,Saint Paul Downtown Holman Field,medium_airport,27123,Ramsey,271230818,27123,Minnesota,Ramsey,44.926753,-93.059292,TRUE,FALSE
9828,655,1021.0523285468626,1.0210523285468625,0-4 km,3906,KSTP,KSTP,STP,Saint Paul Downtown Holman Field,medium_airport,27123,Ramsey,271230875,27123,Minnesota,Ramsey,44.9271,-93.0671,TRUE,FALSE
9828,665,3566.4187264980997,3.5664187264980995,0-4 km,3906,KSTP,KSTP,STP,Saint Paul Downtown Holman Field,medium_airport,27123,Ramsey,271230890,27123,Minnesota,Ramsey,44.9667,-93.0642,TRUE,FALSE
9924,437,2568.48451751642,2.56848451751642,0-4 km,3921,KTIK,KTIK,TIK,Tinker Air Force Base,medium_airport,40109,Oklahoma,401090041,40109,Oklahoma,Oklahoma,35.437641,-97.387254,TRUE,FALSE
10085,443,935.4532299587152,0.9354532299587152,0-4 km,21333,KVNY,KVNY,VNY,Van Nuys Airport,medium_airport,06037,Los Angeles,060371402,06037,California,Los Angeles,34.21793,-118.48757,TRUE,FALSE
10134,327,3887.0101026502466,3.8870101026502466,0-4 km,3951,KWRB,KWRB,WRB,Robins Air Force Base,medium_airport,13153,Houston,131530001,13153,Georgia,Houston,32.6056,-83.5978,TRUE,FALSE
10192,521,3612.2787858340607,3.612278785834061,0-4 km,21432,KY94,NA,Y94,East Jordan City Airport,small_airport,26029,Charlevoix,260290011,26029,Michigan,Charlevoix,45.160235,-85.127696,TRUE,FALSE
10646,527,2681.800452469102,2.6818004524691017,0-4 km,22390,MS90,MS90,MS90,Flowood Industrial Airport,small_airport,28121,Rankin,280490019,28049,Mississippi,Hinds,32.33037,-90.166201,FALSE,FALSE
10646,596,3961.7825787521615,3.9617825787521617,0-4 km,22390,MS90,MS90,MS90,Flowood Industrial Airport,small_airport,28121,Rankin,280490020,28049,Mississippi,Hinds,32.329111,-90.182722,FALSE,FALSE
11519,148,3133.8285719887217,3.1338285719887216,0-4 km,23940,OR90,OR90,OR90,Lafayette Airstrip,small_airport,41071,Yamhill,410711702,41071,Oregon,Yamhill,45.230123,-123.163513,TRUE,FALSE
11611,513,3843.4780264347296,3.8434780264347297,0-4 km,5355,PAED,PAED,EDF,Elmendorf Air Force Base,medium_airport,02020,Anchorage,020200051,02020,Alaska,Anchorage,61.215497,-149.830175,TRUE,FALSE
11685,513,878.1042795771839,0.8781042795771838,0-4 km,5386,PAMR,PAMR,MRI,Merrill Field,medium_airport,02020,Anchorage,020200051,02020,Alaska,Anchorage,61.215497,-149.830175,TRUE,FALSE
11759,441,1029.0070538349987,1.0290070538349987,0-4 km,5423,PAWN,PAWN,WTK,Noatak Airport,small_airport,02188,Northwest Arctic,021880001,02188,Alaska,Northwest Arctic,67.5701,-162.968,TRUE,FALSE
11791,562,2651.8520189699907,2.651852018969991,0-4 km,5447,PHJR,PHJR,JRF,Kalaeloa Airport,medium_airport,15003,Honolulu,150030010,15003,Hawaii,Honolulu,21.323745,-158.088613,TRUE,FALSE
11822,599,3634.26452013123,3.6342645201312296,0-4 km,24145,PN37,PN37,PN37,Fino Airport,small_airport,42007,Beaver,420070727,42007,Pennsylvania,Beaver,40.6119,-80.500451,TRUE,FALSE
11898,545,759.2564354830095,0.7592564354830095,0-4 km,24376,S43,S43,S43,Harvey Field,small_airport,53061,Snohomish,530610013,53061,Washington,Snohomish,47.90208,-122.10039,TRUE,FALSE
12217,195,3930.2582707365495,3.9302582707365494,0-4 km,24959,TN43,TN43,TN43,Isle-A-Port STOLport,small_airport,47157,Shelby,471570044,47157,Tennessee,Shelby,35.0875,-90.0725,TRUE,FALSE
12693,580,2508.7959431461845,2.5087959431461844,0-4 km,325427,US-0710,19PN,19PN,Walnut Grove Airport,small_airport,42071,Lancaster,420710009,42071,Pennsylvania,Lancaster,40.108944,-76.472235,TRUE,FALSE
12950,83,3920.1602028647358,3.9201602028647358,0-4 km,20062,US-12649,NA,KHLM,Park Township Airport,small_airport,26139,Ottawa,261390009,26139,Michigan,Ottawa,42.790023,-86.114485,TRUE,FALSE
13866,235,2719.968080007448,2.719968080007448,0-4 km,345306,US-4403,NA,NA,Soboba Flight Park Gliderport,small_airport,06065,Riverside,060653011,06065,California,Riverside,33.796533,-116.974417,TRUE,NA
14365,394,3345.978832978874,3.345978832978874,0-4 km,350078,US-5873,NA,NA,Kearney Airport,small_airport,06019,Fresno,060193002,06019,California,Fresno,36.607171,-119.540683,TRUE,NA
15373,195,2041.6275691992141,2.041627569199214,0-4 km,537902,US-8731,NA,NA,Treasure Island Airport,small_airport,47157,Shelby,471570044,47157,Tennessee,Shelby,35.0875,-90.0725,TRUE,NA
15373,196,2141.270466993626,2.141270466993626,0-4 km,537902,US-8731,NA,NA,Treasure Island Airport,small_airport,47157,Shelby,471570045,47157,Tennessee,Shelby,35.08648,-90.071759,TRUE,NA
15747,508,3881.6583399747738,3.881658339974774,0-4 km,25575,W24,W24,W24,Falwell Airport,small_airport,51680,Lynchburg,510090007,51009,Virginia,Amherst,37.41222,-79.116233,FALSE,FALSE
